N,n,seed,edge_source,resolution,t,P0,d_s
8,0.4,56791,core,1.0,51,0.0259,2.215714913069564
8,0.4,56791,core,1.0,52,0.09345,1.5278353678793877
8,0.4,56791,core,1.0,53,0.02515,0.028361633053030678
8,0.4,56791,core,1.0,54,0.0934,2.1907194114337734
8,0.4,56791,core,1.0,55,0.02415,0.2064671623433712
8,0.4,56791,core,1.0,56,0.09305,-4.562116705767806
8,0.4,56791,core,1.0,57,0.0262,2.6965959095981464
8,0.4,56791,core,1.0,58,0.08875,6.803076685180221
8,0.4,56791,core,1.0,59,0.0233,0.6013066198223684
8,0.4,56791,core,1.0,60,0.08785,-0.0
8,0.4,56791,core,1.0,61,0.0233,-0.06939083243007714
8,0.4,56791,core,1.0,62,0.08795,-5.22771951320692
8,0.4,56791,core,1.0,63,0.02535,4.335954440914893
8,0.4,56791,core,1.0,64,0.0821,-0.0
8,0.4,56791,core,1.0,65,0.02535,-3.2050296662340343
8,0.4,56791,core,1.0,66,0.08625,2.5207165318402684
8,0.4,56791,core,1.0,67,0.0244,-0.23262184683908904
8,0.4,56791,core,1.0,68,0.08655,2.2667131549461783
8,0.4,56791,core,1.0,69,0.0236,1.3686771683100547
8,0.4,56791,core,1.0,70,0.08485,-2.476676770205849
8,0.4,56791,core,1.0,71,0.02445,2.8162887978325286
8,0.4,56791,core,1.0,72,0.08155,2.3950772484918623
8,0.4,56791,core,1.0,73,0.02365,3.24884443277716
8,0.4,56791,core,1.0,74,0.078,1.7411508099607027
8,0.4,56791,core,1.0,75,0.0231,0.09620983403498871
8,0.4,56791,core,1.0,76,0.0779,-1.948712254619817
8,0.4,56791,core,1.0,77,0.0237,-2.096244601033054
8,0.4,56791,core,1.0,78,0.08005,6.517718979617913
8,0.4,56791,core,1.0,79,0.0218,2.404622854152061
8,0.4,56791,core,1.0,80,0.07765,-4.4602316462966
8,0.4,56791,core,1.0,81,0.02305,0.15661471448740755
8,0.4,56791,core,1.0,82,0.0775,4.00948887075893
8,0.4,56791,core,1.0,83,0.02195,2.279954563455493
8,0.4,56791,core,1.0,84,0.0754,-4.47091061614838
8,0.4,56791,core,1.0,85,0.02315,-1.2865726402558033
8,0.4,56791,core,1.0,86,0.07655,6.960787769725366
8,0.4,56791,core,1.0,87,0.02135,5.029404665734987
8,0.4,56791,core,1.0,88,0.07225,-6.167229554654906
8,0.4,56791,core,1.0,89,0.0229,-1.7079997346523546
8,0.4,56791,core,1.0,90,0.07365,8.224559158750703
8,0.4,56791,core,1.0,91,0.0209,-0.0
8,0.4,56791,core,1.0,92,0.07365,-1.311134449672058
8,0.4,56791,core,1.0,93,0.0212,3.2115213277250376
8,0.4,56791,core,1.0,94,0.07115,3.615693988444816
8,0.4,56791,core,1.0,95,0.0204,1.4801452445478434
8,0.4,56791,core,1.0,96,0.07005,-9.192215985720042
8,0.4,56791,core,1.0,97,0.02245,-0.41451585938577346
8,0.4,56791,core,1.0,98,0.07035,-0.0
8,0.4,56791,core,1.0,99,0.02245,2.061763823378716
8,0.4,56791,core,1.0,100,0.0689,6.914966269304977
8,0.4,56791,core,1.0,101,0.02095,2.4480751139866914
8,0.4,56791,core,1.0,102,0.06725,-10.624641115774882
8,0.4,56791,core,1.0,103,0.02325,0.3836010529967261
8,0.4,56791,core,1.0,104,0.067,5.275499852779385
8,0.4,56791,core,1.0,105,0.0221,1.3405709936972539
8,0.4,56791,core,1.0,106,0.06615,8.22479694533526
8,0.4,56791,core,1.0,107,0.02045,-2.3991338004340386
8,0.4,56791,core,1.0,108,0.06765,-0.2637288575789388
8,0.4,56791,core,1.0,109,0.0205,3.022214479591216
8,0.4,56791,core,1.0,110,0.0658,-5.494450974801564
8,0.4,56791,core,1.0,111,0.02155,-5.270877349836949
8,0.4,56791,core,1.0,112,0.069,-5.822625356233734
8,0.4,56791,core,1.0,113,0.0227,5.968505568772797
8,0.4,56791,core,1.0,114,0.06545,8.332261053263815
8,0.4,56791,core,1.0,115,0.0211,-1.2233849570228141
8,0.4,56791,core,1.0,116,0.06615,-1.0943206292442755
8,0.4,56791,core,1.0,117,0.0213,-3.570714939415853
8,0.4,56791,core,1.0,118,0.0682,3.656939341381375
8,0.4,56791,core,1.0,119,0.02065,8.122749062195874
8,0.4,56791,core,1.0,120,0.0637,-11.885150855705742
8,0.4,56791,core,1.0,121,0.0228,0.9534899233574285
8,0.4,56791,core,1.0,122,0.0632,-1.0654850932469755
8,0.4,56791,core,1.0,123,0.023,3.3537826439079232
8,0.4,56791,core,1.0,124,0.0615,2.450081480661357
8,0.4,56791,core,1.0,125,0.02255,-2.6146815506949705
8,0.4,56791,core,1.0,126,0.0628,7.4814924051151905
8,0.4,56791,core,1.0,127,0.02125,2.1413151861084545
8,0.4,56791,core,1.0,128,0.06175,-2.386966997246908
8,0.4,56791,core,1.0,129,0.02165,5.658220248354759
8,0.4,56791,core,1.0,130,0.0591,-2.379882225621937
8,0.4,56791,core,1.0,131,0.02205,-2.1979954488042774
8,0.4,56791,core,1.0,132,0.0601,9.943332731858069
8,0.4,56791,core,1.0,133,0.02045,0.8881334753203474
8,0.4,56791,core,1.0,134,0.0597,1.6482066647802063
8,0.4,56791,core,1.0,135,0.0202,6.129420342069121
8,0.4,56791,core,1.0,136,0.05705,12.323857706487892
8,0.4,56791,core,1.0,137,0.01845,-0.12001539696618396
8,0.4,56791,core,1.0,138,0.0571,-10.093093188976898
8,0.4,56791,core,1.0,139,0.01985,-6.886003129191871
8,0.4,56791,core,1.0,140,0.06,-7.550721075337534
8,0.4,56791,core,1.0,141,0.02095,4.052620160046664
8,0.4,56791,core,1.0,142,0.0583,3.7776694126199453
8,0.4,56791,core,1.0,143,0.0204,2.974062186546573
8,0.4,56791,core,1.0,144,0.0571,-2.102193322694197
8,0.4,56791,core,1.0,145,0.0207,-3.38824411290047
8,0.4,56791,core,1.0,146,0.05845,8.718871919446475
8,0.4,56791,core,1.0,147,0.0195,1.8984043324169633
8,0.4,56791,core,1.0,148,0.0577,-3.746978558890544
8,0.4,56791,core,1.0,149,0.02,-0.5155637076121357
8,0.4,56791,core,1.0,150,0.0579,1.8867893778483866
8,0.4,56791,core,1.0,151,0.01975,3.42891817533839
8,0.4,56791,core,1.0,152,0.0566,0.3852924927265683
8,0.4,56791,core,1.0,153,0.0197,2.040908270836044
8,0.4,56791,core,1.0,154,0.05585,0.39135430330995025
8,0.4,56791,core,1.0,155,0.01965,-4.243031689454918
8,0.4,56791,core,1.0,156,0.0574,-4.692018748244565
8,0.4,56791,core,1.0,157,0.02025,0.2737539958379313
8,0.4,56791,core,1.0,158,0.0573,-12.376265977826348
8,0.4,56791,core,1.0,159,0.0219,10.021185758122721
8,0.4,56791,core,1.0,160,0.0538,16.128541847536866
8,0.4,56791,core,1.0,161,0.0198,-2.6709946552106576
8,0.4,56791,core,1.0,162,0.0547,-9.917290867796439
8,0.4,56791,core,1.0,163,0.02105,1.0462994981796303
8,0.4,56791,core,1.0,164,0.05435,-7.239180769523201
8,0.4,56791,core,1.0,165,0.022,0.7607112588525248
8,0.4,56791,core,1.0,166,0.0541,22.597667577453887
8,0.4,56791,core,1.0,167,0.0192,-4.416985355365991
8,0.4,56791,core,1.0,168,0.05555,-5.59328026110153
8,0.4,56791,core,1.0,169,0.01985,2.4515102967480153
8,0.4,56791,core,1.0,170,0.05475,-7.53809377602608
8,0.4,56791,core,1.0,171,0.02075,3.311269040437837
8,0.4,56791,core,1.0,172,0.0537,11.128132990176
8,0.4,56791,core,1.0,173,0.01945,-9.251761527660438
8,0.4,56791,core,1.0,174,0.05665,4.991160798926503
8,0.4,56791,core,1.0,175,0.0189,10.175325496506654
8,0.4,56791,core,1.0,176,0.05345,-4.595511891298979
8,0.4,56791,core,1.0,177,0.0194,-5.381287670986974
8,0.4,56791,core,1.0,178,0.0551,-4.529458834354075
8,0.4,56791,core,1.0,179,0.0199,7.124420176815264
8,0.4,56791,core,1.0,180,0.05295,-12.237595473767902
8,0.4,56791,core,1.0,181,0.0213,7.5026845218401395
8,0.4,56791,core,1.0,182,0.0508,-4.222884772008162
8,0.4,56791,core,1.0,183,0.0218,-2.3266585494483043
8,0.4,56791,core,1.0,184,0.05145,1.2704183154858002
8,0.4,56791,core,1.0,185,0.02165,-2.500013696610399
8,0.4,56791,core,1.0,186,0.05215,-0.0
8,0.4,56791,core,1.0,187,0.02165,8.434682699377293
8,0.4,56791,core,1.0,188,0.04985,8.890461539404122
8,0.4,56791,core,1.0,189,0.02065,-8.16213427856152
8,0.4,56791,core,1.0,190,0.05205,-0.917867705862875
8,0.4,56791,core,1.0,191,0.02075,-0.36659944994958205
8,0.4,56791,core,1.0,192,0.05215,0.9275296486886129
8,0.4,56791,core,1.0,193,0.02065,2.2333704135997334
8,0.4,56791,core,1.0,194,0.05155,11.116267188671188
8,0.4,56791,core,1.0,195,0.0195,5.563535690941426
8,0.4,56791,core,1.0,196,0.0501,8.735314821067997
8,0.4,56791,core,1.0,197,0.01865,5.785682598965994
8,0.4,56791,core,1.0,198,0.04865,-9.331490445100277
8,0.4,56791,core,1.0,199,0.01955,1.230921398622901
8,0.4,56791,core,1.0,200,0.04835,
8,0.4,56792,core,1.0,0,1.0,
8,0.4,56792,core,1.0,1,0.0,
8,0.4,56792,core,1.0,2,0.5018,-52.95705580336182
8,0.4,56792,core,1.0,3,0.0043,0.8273928749235604
8,0.4,56792,core,1.0,4,0.3767,-0.551156979335749
8,0.4,56792,core,1.0,5,0.00495,0.8713781561047335
8,0.4,56792,core,1.0,6,0.3157,-0.23543777931156004
8,0.4,56792,core,1.0,7,0.00515,0.9595404866287498
8,0.4,56792,core,1.0,8,0.275,-1.0819564731402134
8,0.4,56792,core,1.0,9,0.0059,0.9443294689656311
8,0.4,56792,core,1.0,10,0.2475,-1.4879731294958216
8,0.4,56792,core,1.0,11,0.00685,0.996871509156313
8,0.4,56792,core,1.0,12,0.226,0.8135169163390196
8,0.4,56792,core,1.0,13,0.0064,0.7230314069047945
8,0.4,56792,core,1.0,14,0.21375,-0.8472992929191121
8,0.4,56792,core,1.0,15,0.0068,0.9622047290257311
8,0.4,56792,core,1.0,16,0.20045,-1.458758833548209
8,0.4,56792,core,1.0,17,0.00745,1.0843149663499054
8,0.4,56792,core,1.0,18,0.18805,0.6137615008560361
8,0.4,56792,core,1.0,19,0.0072,0.8094216220541112
8,0.4,56792,core,1.0,20,0.1802,0.4207170595697483
8,0.4,56792,core,1.0,21,0.00705,1.0567411992508804
8,0.4,56792,core,1.0,22,0.17135,-0.7660998172722168
8,0.4,56792,core,1.0,23,0.0073,1.3679303368208164
8,0.4,56792,core,1.0,24,0.16145,1.1785018111981787
8,0.4,56792,core,1.0,25,0.00695,0.5397234752581672
8,0.4,56792,core,1.0,26,0.158,1.9402421710215265
8,0.4,56792,core,1.0,27,0.00645,1.1783060539141588
8,0.4,56792,core,1.0,28,0.15125,-0.8546646119222154
8,0.4,56792,core,1.0,29,0.00665,1.1634108124432494
8,0.4,56792,core,1.0,30,0.1453,2.835706516347031
8,0.4,56792,core,1.0,31,0.00605,0.3108060241201155
8,0.4,56792,core,1.0,32,0.14385,-1.2953016684413914
8,0.4,56792,core,1.0,33,0.0063,2.1191827630150284
8,0.4,56792,core,1.0,34,0.1349,-6.152154716323
8,0.4,56792,core,1.0,35,0.00755,0.6545359975587243
8,0.4,56792,core,1.0,36,0.1324,5.947454220632775
8,0.4,56792,core,1.0,37,0.0064,1.598624840871602
8,0.4,56792,core,1.0,38,0.1268,-0.5890230616055644
8,0.4,56792,core,1.0,39,0.0065,-0.41293548926446716
8,0.4,56792,core,1.0,40,0.12815,1.2498412588811012
8,0.4,56792,core,1.0,41,0.0063,1.1844902511486792
8,0.4,56792,core,1.0,42,0.1245,-5.314629761004207
8,0.4,56792,core,1.0,43,0.00715,1.1549283422595868
8,0.4,56792,core,1.0,44,0.1212,0.6196218375203326
8,0.4,56792,core,1.0,45,0.00705,1.8374607225905126
8,0.4,56792,core,1.0,46,0.11635,4.8095911108378
8,0.4,56792,core,1.0,47,0.00635,0.04040662926941756
8,0.4,56792,core,1.0,48,0.11625,1.1472989711905601
8,0.4,56792,core,1.0,49,0.0062,1.0005475849150955
8,0.4,56792,core,1.0,50,0.1139,-8.165163855290986
8,0.4,56792,core,1.0,51,0.0073,-0.31243357577703174
8,0.4,56792,core,1.0,52,0.1146,4.459324889836971
8,0.4,56792,core,1.0,53,0.0067,2.3640721822555175
8,0.4,56792,core,1.0,54,0.1096,-3.1309539343441384
8,0.4,56792,core,1.0,55,0.0071,-0.7227950078243949
8,0.4,56792,core,1.0,56,0.11105,-2.694391458817971
8,0.4,56792,core,1.0,57,0.00745,2.5988480892562476
8,0.4,56792,core,1.0,58,0.1061,6.153567491830645
8,0.4,56792,core,1.0,59,0.0067,-0.19428878955492773
8,0.4,56792,core,1.0,60,0.10645,4.17117747439728
8,0.4,56792,core,1.0,61,0.00625,0.05732569512899223
8,0.4,56792,core,1.0,62,0.10635,0.4979514585154394
8,0.4,56792,core,1.0,63,0.0062,1.7720776639840548
8,0.4,56792,core,1.0,64,0.1034,-11.32264374807402
8,0.4,56792,core,1.0,65,0.0074,1.0135857885851047
8,0.4,56792,core,1.0,66,0.1018,3.6673295032202824
8,0.4,56792,core,1.0,67,0.007,-0.26272592328736466
8,0.4,56792,core,1.0,68,0.1022,-1.441646181856002
8,0.4,56792,core,1.0,69,0.00715,0.10133931145461418
8,0.4,56792,core,1.0,70,0.10205,11.116894642913659
8,0.4,56792,core,1.0,71,0.0061,1.2634198850261948
8,0.4,56792,core,1.0,72,0.10025,-3.456441505079781
8,0.4,56792,core,1.0,73,0.0064,2.5186108134399356
8,0.4,56792,core,1.0,74,0.09685,6.019210879947645
8,0.4,56792,core,1.0,75,0.0059,-0.3861777603409517
8,0.4,56792,core,1.0,76,0.09735,-0.0
8,0.4,56792,core,1.0,77,0.0059,2.3692845007045564
8,0.4,56792,core,1.0,78,0.0944,-20.767764332720525
8,0.4,56792,core,1.0,79,0.0077,1.520821353196753
8,0.4,56792,core,1.0,80,0.0926,14.793016537669873
8,0.4,56792,core,1.0,81,0.0064,-3.173352111572199
8,0.4,56792,core,1.0,82,0.0963,-10.788726454218203
8,0.4,56792,core,1.0,83,0.0073,4.107582826910259
8,0.4,56792,core,1.0,84,0.09165,11.05189190611436
8,0.4,56792,core,1.0,85,0.0064,-0.9682326801268667
8,0.4,56792,core,1.0,86,0.0927,-3.9394425359477956
8,0.4,56792,core,1.0,87,0.0067,-0.7940645000975085
8,0.4,56792,core,1.0,88,0.09355,6.118030147710426
8,0.4,56792,core,1.0,89,0.00625,4.637541669382601
8,0.4,56792,core,1.0,90,0.0888,-10.83970766527756
8,0.4,56792,core,1.0,91,0.00705,1.7589379114253003
8,0.4,56792,core,1.0,92,0.0871,-6.303586803683678
8,0.4,56792,core,1.0,93,0.00755,1.127894119515483
8,0.4,56792,core,1.0,94,0.08605,0.6245634526355144
8,0.4,56792,core,1.0,95,0.0075,-0.33061457196183935
8,0.4,56792,core,1.0,96,0.08635,-7.978742442431572
8,0.4,56792,core,1.0,97,0.00815,-0.2804181296158499
8,0.4,56792,core,1.0,98,0.0866,5.56597144805245
8,0.4,56792,core,1.0,99,0.0077,2.6647864702011304
8,0.4,56792,core,1.0,100,0.0843,16.941250453571048
8,0.4,56792,core,1.0,101,0.0065,1.0235222577684113
8,0.4,56792,core,1.0,102,0.08345,-0.0
8,0.4,56792,core,1.0,103,0.0065,-0.18496879620657333
8,0.4,56792,core,1.0,104,0.0836,-10.636672483616975
8,0.4,56792,core,1.0,105,0.0072,-0.6261009925003642
8,0.4,56792,core,1.0,106,0.0841,1.4824976663855485
8,0.4,56792,core,1.0,107,0.0071,1.4087166161019777
8,0.4,56792,core,1.0,108,0.083,2.3060715366095117
8,0.4,56792,core,1.0,109,0.00695,0.9893890187717279
8,0.4,56792,core,1.0,110,0.08225,-2.3487789838987387
8,0.4,56792,core,1.0,111,0.0071,-1.3413697615794176
8,0.4,56792,core,1.0,112,0.08325,-7.621785339066484
8,0.4,56792,core,1.0,113,0.0076,4.782557703734232
8,0.4,56792,core,1.0,114,0.0798,9.374902731805022
8,0.4,56792,core,1.0,115,0.007,2.1821736640636855
8,0.4,56792,core,1.0,116,0.0783,19.830613316885504
8,0.4,56792,core,1.0,117,0.0059,0.3741517449686559
8,0.4,56792,core,1.0,118,0.07805,-8.673082877115156
8,0.4,56792,core,1.0,119,0.00635,0.9951576716882946
8,0.4,56792,core,1.0,120,0.0774,-6.438176581003114
8,0.4,56792,core,1.0,121,0.0067,-0.3122511284637287
8,0.4,56792,core,1.0,122,0.0776,6.54548445132345
8,0.4,56792,core,1.0,123,0.00635,4.602339028796467
8,0.4,56792,core,1.0,124,0.07475,-1.9374974157106704
8,0.4,56792,core,1.0,125,0.00645,-0.6670987590367596
8,0.4,56792,core,1.0,126,0.07515,8.066584831539785
8,0.4,56792,core,1.0,127,0.00605,-3.910480340598544
8,0.4,56792,core,1.0,128,0.0775,-2.098364958378779
8,0.4,56792,core,1.0,129,0.00615,4.919629812388798
8,0.4,56792,core,1.0,130,0.0746,3.2099763213580874
8,0.4,56792,core,1.0,131,0.006,-3.977786111775275
8,0.4,56792,core,1.0,132,0.0769,-11.576915133193614
8,0.4,56792,core,1.0,133,0.00655,5.923765486900243
8,0.4,56792,core,1.0,134,0.07355,2.0615408529795354
8,0.4,56792,core,1.0,135,0.00645,-2.9950260471119385
8,0.4,56792,core,1.0,136,0.0752,2.1250049369190145
8,0.4,56792,core,1.0,137,0.00635,3.7864899287010894
8,0.4,56792,core,1.0,138,0.07315,-10.459366753525657
8,0.4,56792,core,1.0,139,0.00685,-0.2847340057864408
8,0.4,56792,core,1.0,140,0.0733,7.342381677896383
8,0.4,56792,core,1.0,141,0.0065,1.8393361299053699
8,0.4,56792,core,1.0,142,0.07235,-11.533821796439211
8,0.4,56792,core,1.0,143,0.00705,2.8949906023326335
8,0.4,56792,core,1.0,144,0.0709,8.411014538687208
8,0.4,56792,core,1.0,145,0.00665,-1.3232595275918368
8,0.4,56792,core,1.0,146,0.07155,-4.326174797177927
8,0.4,56792,core,1.0,147,0.00685,-1.2275456087197831
8,0.4,56792,core,1.0,148,0.07215,22.095516344618783
8,0.4,56792,core,1.0,149,0.0059,-2.6607450421939984
8,0.4,56792,core,1.0,150,0.07345,-26.710894159372394
8,0.4,56792,core,1.0,151,0.00705,3.8519278129000125
8,0.4,56792,core,1.0,152,0.0716,18.307551128182624
8,0.4,56792,core,1.0,153,0.00625,-2.648003469904622
8,0.4,56792,core,1.0,154,0.07285,-6.039904931331981
8,0.4,56792,core,1.0,155,0.0065,10.337019623391726
8,0.4,56792,core,1.0,156,0.06815,-19.17184666067979
8,0.4,56792,core,1.0,157,0.00735,1.2721812853193282
8,0.4,56792,core,1.0,158,0.0676,8.841349218898351
8,0.4,56792,core,1.0,159,0.00695,-5.6605304311069204
8,0.4,56792,core,1.0,160,0.07005,-13.248772075380725
8,0.4,56792,core,1.0,161,0.00755,7.7689511481184255
8,0.4,56792,core,1.0,162,0.06675,5.4549915601124335
8,0.4,56792,core,1.0,163,0.0073,-0.8524380167702773
8,0.4,56792,core,1.0,164,0.0671,9.241767054761203
8,0.4,56792,core,1.0,165,0.0069,1.8546240200390052
8,0.4,56792,core,1.0,166,0.06635,-9.354474307885068
8,0.4,56792,core,1.0,167,0.0073,-1.6280399293435466
8,0.4,56792,core,1.0,168,0.067,-11.12976532248653
8,0.4,56792,core,1.0,169,0.0078,6.033992471491184
8,0.4,56792,core,1.0,170,0.06465,19.61472635875443
8,0.4,56792,core,1.0,171,0.00695,-1.579669900577741
8,0.4,56792,core,1.0,172,0.06525,3.752833866521228
8,0.4,56792,core,1.0,173,0.0068,-2.8921324098633896
8,0.4,56792,core,1.0,174,0.06635,-15.884532227118113
8,0.4,56792,core,1.0,175,0.00745,5.4921628887478855
8,0.4,56792,core,1.0,176,0.0643,7.233817075904762
8,0.4,56792,core,1.0,177,0.00715,-7.148323980193562
8,0.4,56792,core,1.0,178,0.06695,8.933680536169234
8,0.4,56792,core,1.0,179,0.0068,6.812014483593161
8,0.4,56792,core,1.0,180,0.06445,-26.988948843138864
8,0.4,56792,core,1.0,181,0.0079,4.406140555885592
8,0.4,56792,core,1.0,182,0.0629,23.317805525203692
8,0.4,56792,core,1.0,183,0.00695,-0.8707304857082687
8,0.4,56792,core,1.0,184,0.0632,-18.85588949683655
8,0.4,56792,core,1.0,185,0.0077,-1.4578341649017115
8,0.4,56792,core,1.0,186,0.0637,20.403802015136723
8,0.4,56792,core,1.0,187,0.0069,-1.0246503305918362
8,0.4,56792,core,1.0,188,0.06405,-9.302163034253493
8,0.4,56792,core,1.0,189,0.00725,4.62997892673339
8,0.4,56792,core,1.0,190,0.0625,-7.70368680090225
8,0.4,56792,core,1.0,191,0.00755,-3.031781986468907
8,0.4,56792,core,1.0,192,0.0635,18.68122198652296
8,0.4,56792,core,1.0,193,0.00685,1.6789200392616037
8,0.4,56792,core,1.0,194,0.06295,1.4212391900751709
8,0.4,56792,core,1.0,195,0.0068,5.020345910157114
8,0.4,56792,core,1.0,196,0.06135,7.341618553060618
8,0.4,56792,core,1.0,197,0.00655,-11.536424570189
8,0.4,56792,core,1.0,198,0.06505,-18.73380403498125
8,0.4,56792,core,1.0,199,0.0072,16.41332210970405
8,0.4,56792,core,1.0,200,0.0599,
8,0.4,56793,core,1.0,0,1.0,
8,0.4,56793,core,1.0,1,0.0,
8,0.4,56793,core,1.0,2,0.4954,-54.371133050836946
8,0.4,56793,core,1.0,3,0.00935,0.8099541869365368
8,0.4,56793,core,1.0,4,0.37415,-1.4813790096939277
8,0.4,56793,core,1.0,5,0.01365,0.9556711076121938
8,0.4,56793,core,1.0,6,0.30825,0.3821673452230621
8,0.4,56793,core,1.0,7,0.0128,1.0170091446980032
8,0.4,56793,core,1.0,8,0.2663,-0.27497332121368584
8,0.4,56793,core,1.0,9,0.01325,0.8613206578270074
8,0.4,56793,core,1.0,10,0.2419,-0.6196943186816152
8,0.4,56793,core,1.0,11,0.0141,1.0160808667705747
8,0.4,56793,core,1.0,12,0.2205,0.12804582585709928
8,0.4,56793,core,1.0,13,0.01395,0.5468107114155055
8,0.4,56793,core,1.0,14,0.2114,1.2024294917203366
8,0.4,56793,core,1.0,15,0.0128,0.9921697707590398
8,0.4,56793,core,1.0,16,0.19785,0.3151807294424704
8,0.4,56793,core,1.0,17,0.01255,1.1173579164185983
8,0.4,56793,core,1.0,18,0.18525,-0.4946098219636869
8,0.4,56793,core,1.0,19,0.0129,1.2986775786216536
8,0.4,56793,core,1.0,20,0.173,-1.347700844233621
8,0.4,56793,core,1.0,21,0.0138,0.4350783198035216
8,0.4,56793,core,1.0,22,0.16945,-0.23767626218686735
8,0.4,56793,core,1.0,23,0.01395,0.9343579020226929
8,0.4,56793,core,1.0,24,0.1627,0.9648362947736312
8,0.4,56793,core,1.0,25,0.0134,1.6997799138973126
8,0.4,56793,core,1.0,26,0.152,0.19466139279243683
8,0.4,56793,core,1.0,27,0.0133,1.0868978860843805
8,0.4,56793,core,1.0,28,0.146,1.9610573317078588
8,0.4,56793,core,1.0,29,0.0124,0.7339253299256572
8,0.4,56793,core,1.0,30,0.14235,-6.006895519850907
8,0.4,56793,core,1.0,31,0.01515,1.1984445051823853
8,0.4,56793,core,1.0,32,0.13695,0.5322848367270849
8,0.4,56793,core,1.0,33,0.0149,0.5832619818959137
8,0.4,56793,core,1.0,34,0.13455,-0.2273600036773743
8,0.4,56793,core,1.0,35,0.015,1.3926415630269398
8,0.4,56793,core,1.0,36,0.1293,-1.7559940563277274
8,0.4,56793,core,1.0,37,0.01575,1.832700396903317
8,0.4,56793,core,1.0,38,0.12305,1.9804471295479735
8,0.4,56793,core,1.0,39,0.01495,1.41978768921225
8,0.4,56793,core,1.0,40,0.11865,-0.0
8,0.4,56793,core,1.0,41,0.01495,0.20781726958922397
8,0.4,56793,core,1.0,42,0.11805,-2.0554867795911576
8,0.4,56793,core,1.0,43,0.0157,0.5682281205362776
8,0.4,56793,core,1.0,44,0.1165,2.153403270798027
8,0.4,56793,core,1.0,45,0.01495,-0.25033391821901774
8,0.4,56793,core,1.0,46,0.11715,-4.815045465256357
8,0.4,56793,core,1.0,47,0.0166,2.070687691955683
8,0.4,56793,core,1.0,48,0.1121,0.5817411196929264
8,0.4,56793,core,1.0,49,0.0164,1.6443704658240241
8,0.4,56793,core,1.0,50,0.1084,0.15265151592283296
8,0.4,56793,core,1.0,51,0.01635,2.1620815886065308
8,0.4,56793,core,1.0,52,0.1039,-0.6321486880542785
8,0.4,56793,core,1.0,53,0.01655,0.3582398680155433
8,0.4,56793,core,1.0,54,0.1032,-3.0136535045586634
8,0.4,56793,core,1.0,55,0.0175,0.9134523252359895
8,0.4,56793,core,1.0,56,0.1015,0.9682209038317872
8,0.4,56793,core,1.0,57,0.0172,2.350016360462504
8,0.4,56793,core,1.0,58,0.0974,6.2228053498431075
8,0.4,56793,core,1.0,59,0.01545,0.33407443114449825
8,0.4,56793,core,1.0,60,0.09685,1.1763993392799676
8,0.4,56793,core,1.0,61,0.01515,1.337094500864359
8,0.4,56793,core,1.0,62,0.09475,-8.584375292170387
8,0.4,56793,core,1.0,63,0.0174,1.2760558535729771
8,0.4,56793,core,1.0,64,0.09285,7.193626821476366
8,0.4,56793,core,1.0,65,0.01555,-1.487836846868372
8,0.4,56793,core,1.0,66,0.095,-4.510726913856905
8,0.4,56793,core,1.0,67,0.01665,4.937747413386712
8,0.4,56793,core,1.0,68,0.08825,-2.40715749059502
8,0.4,56793,core,1.0,69,0.01725,-1.3547873765692382
8,0.4,56793,core,1.0,70,0.09,5.704124314393735
8,0.4,56793,core,1.0,71,0.0159,0.03945279618946545
8,0.4,56793,core,1.0,72,0.08995,1.6025068294915203
8,0.4,56793,core,1.0,73,0.01555,4.346747708665168
8,0.4,56793,core,1.0,74,0.08475,0.23831097982313434
8,0.4,56793,core,1.0,75,0.0155,2.3824385385590308
8,0.4,56793,core,1.0,76,0.0821,-10.940380922350563
8,0.4,56793,core,1.0,77,0.0179,1.7068704825395595
8,0.4,56793,core,1.0,78,0.0803,-2.148778497924527
8,0.4,56793,core,1.0,79,0.0184,-1.7512097034168843
8,0.4,56793,core,1.0,80,0.0821,3.7835400983886744
8,0.4,56793,core,1.0,81,0.01755,0.49478397362482673
8,0.4,56793,core,1.0,82,0.0816,-9.891004621543939
8,0.4,56793,core,1.0,83,0.0198,2.372949238054835
8,0.4,56793,core,1.0,84,0.0793,3.4642448481405306
8,0.4,56793,core,1.0,85,0.019,-2.012462219908055
8,0.4,56793,core,1.0,86,0.0812,6.09491848780461
8,0.4,56793,core,1.0,87,0.0177,1.240896619537129
8,0.4,56793,core,1.0,88,0.08005,5.6460080450840175
8,0.4,56793,core,1.0,89,0.0166,4.445038977721115
8,0.4,56793,core,1.0,90,0.07615,-6.281360062865836
8,0.4,56793,core,1.0,91,0.0178,1.932310683341056
8,0.4,56793,core,1.0,92,0.07455,-6.243669364636647
8,0.4,56793,core,1.0,93,0.01905,-1.2391444581783322
8,0.4,56793,core,1.0,94,0.07555,8.24606947523421
8,0.4,56793,core,1.0,95,0.01745,1.0748469735858275
8,0.4,56793,core,1.0,96,0.0747,5.957382640063507
8,0.4,56793,core,1.0,97,0.0164,1.1757303162969084
8,0.4,56793,core,1.0,98,0.0738,-0.2983155988470211
8,0.4,56793,core,1.0,99,0.01645,1.7593849642504094
8,0.4,56793,core,1.0,100,0.0725,-14.935787894649868
8,0.4,56793,core,1.0,101,0.0191,0.6288296317427768
8,0.4,56793,core,1.0,102,0.07205,6.618325408510943
8,0.4,56793,core,1.0,103,0.0179,-0.9250203300195708
