N,n,seed,edge_source,resolution,t,P0,d_s
4,0.4,56795,all,1.0,174,0.10475,-0.0
4,0.4,56795,all,1.0,175,0.0,-0.5004715381174976
4,0.4,56795,all,1.0,176,0.10505,-0.0
4,0.4,56795,all,1.0,177,0.0,6.783683145624983
4,0.4,56795,all,1.0,178,0.1011,-0.0
4,0.4,56795,all,1.0,179,0.0,2.675657260734734
4,0.4,56795,all,1.0,180,0.0996,-0.0
4,0.4,56795,all,1.0,181,0.0,-2.795045783927614
4,0.4,56795,all,1.0,182,0.10115,-0.0
4,0.4,56795,all,1.0,183,0.0,4.765369559712396
4,0.4,56795,all,1.0,184,0.09855,-0.0
4,0.4,56795,all,1.0,185,0.0,-3.4406286164125404
4,0.4,56795,all,1.0,186,0.1004,-0.0
4,0.4,56795,all,1.0,187,0.0,2.248502651129542
4,0.4,56795,all,1.0,188,0.0992,-0.0
4,0.4,56795,all,1.0,189,0.0,9.173630374629166
4,0.4,56795,all,1.0,190,0.0945,-0.0
4,0.4,56795,all,1.0,191,0.0,-7.9181599617496845
4,0.4,56795,all,1.0,192,0.0985,-0.0
4,0.4,56795,all,1.0,193,0.0,5.36416759427544
4,0.4,56795,all,1.0,194,0.0958,-0.0
4,0.4,56795,all,1.0,195,0.0,-5.023417687588752
4,0.4,56795,all,1.0,196,0.0983,-0.0
4,0.4,56795,all,1.0,197,0.0,7.0382237093512
4,0.4,56795,all,1.0,198,0.09485,-0.0
4,0.4,56795,all,1.0,199,0.0,3.8127508517218778
4,0.4,56795,all,1.0,200,0.09305,
4,0.8,56791,all,1.0,0,1.0,
4,0.8,56791,all,1.0,1,0.0,
4,0.8,56791,all,1.0,2,0.52425,-0.0
4,0.8,56791,all,1.0,3,0.0,0.7736652360394413
4,0.8,56791,all,1.0,4,0.40095,-0.0
4,0.8,56791,all,1.0,5,0.0,0.7995799838003953
4,0.8,56791,all,1.0,6,0.34095,-0.0
4,0.8,56791,all,1.0,7,0.0,0.7883231096935124
4,0.8,56791,all,1.0,8,0.3044,-0.0
4,0.8,56791,all,1.0,9,0.0,1.040041888710355
4,0.8,56791,all,1.0,10,0.27105,-0.0
4,0.8,56791,all,1.0,11,0.0,0.505201504071008
4,0.8,56791,all,1.0,12,0.25885,-0.0
4,0.8,56791,all,1.0,13,0.0,0.7691883960875124
4,0.8,56791,all,1.0,14,0.24395,-0.0
4,0.8,56791,all,1.0,15,0.0,0.7296925430539094
4,0.8,56791,all,1.0,16,0.23235,-0.0
4,0.8,56791,all,1.0,17,0.0,0.6480139595563572
4,0.8,56791,all,1.0,18,0.22365,-0.0
4,0.8,56791,all,1.0,19,0.0,0.6080075654904499
4,0.8,56791,all,1.0,20,0.2166,-0.0
4,0.8,56791,all,1.0,21,0.0,1.3039668951517898
4,0.8,56791,all,1.0,22,0.20355,-0.0
4,0.8,56791,all,1.0,23,0.0,0.4677111729882715
4,0.8,56791,all,1.0,24,0.19945,-0.0
4,0.8,56791,all,1.0,25,0.0,0.4041397938427142
4,0.8,56791,all,1.0,26,0.19625,-0.0
4,0.8,56791,all,1.0,27,0.0,0.9873350729082833
4,0.8,56791,all,1.0,28,0.1892,-0.0
4,0.8,56791,all,1.0,29,0.0,0.9500171316542751
4,0.8,56791,all,1.0,30,0.1831,-0.0
4,0.8,56791,all,1.0,31,0.0,1.1025685661118145
4,0.8,56791,all,1.0,32,0.1767,-0.0
4,0.8,56791,all,1.0,33,0.0,0.13094957687382203
4,0.8,56791,all,1.0,34,0.176,-0.0
4,0.8,56791,all,1.0,35,0.0,1.039147676841056
4,0.8,56791,all,1.0,36,0.17085,-0.0
4,0.8,56791,all,1.0,37,0.0,1.2663727423343487
4,0.8,56791,all,1.0,38,0.1651,-0.0
4,0.8,56791,all,1.0,39,0.0,0.10642101024306833
4,0.8,56791,all,1.0,40,0.16465,-0.0
4,0.8,56791,all,1.0,41,0.0,0.31239191448531106
4,0.8,56791,all,1.0,42,0.1634,-0.0
4,0.8,56791,all,1.0,43,0.0,0.6227988727428165
4,0.8,56791,all,1.0,44,0.16105,-0.0
4,0.8,56791,all,1.0,45,0.0,0.02794570997722562
4,0.8,56791,all,1.0,46,0.16095,-0.0
4,0.8,56791,all,1.0,47,0.0,0.5876026161779879
4,0.8,56791,all,1.0,48,0.15895,-0.0
4,0.8,56791,all,1.0,49,0.0,3.397797634729214
4,0.8,56791,all,1.0,50,0.1483,-0.0
4,0.8,56791,all,1.0,51,0.0,0.2585443938830446
4,0.8,56791,all,1.0,52,0.14755,-0.0
4,0.8,56791,all,1.0,53,0.0,1.1069110923442471
4,0.8,56791,all,1.0,54,0.1445,-0.0
4,0.8,56791,all,1.0,55,0.0,-1.6680305968839875
4,0.8,56791,all,1.0,56,0.14895,-0.0
4,0.8,56791,all,1.0,57,0.0,1.3944218847277021
4,0.8,56791,all,1.0,58,0.14535,-0.0
4,0.8,56791,all,1.0,59,0.0,0.8585607850200894
4,0.8,56791,all,1.0,60,0.14325,-0.0
4,0.8,56791,all,1.0,61,0.0,0.8575822836371123
4,0.8,56791,all,1.0,62,0.14125,-0.0
4,0.8,56791,all,1.0,63,0.0,0.9435903107732702
4,0.8,56791,all,1.0,64,0.13915,-0.0
4,0.8,56791,all,1.0,65,0.0,0.7516657276464082
4,0.8,56791,all,1.0,66,0.13755,-0.0
4,0.8,56791,all,1.0,67,0.0,1.3778382720910054
4,0.8,56791,all,1.0,68,0.13475,-0.0
4,0.8,56791,all,1.0,69,0.0,0.9019104744573586
4,0.8,56791,all,1.0,70,0.133,-0.0
4,0.8,56791,all,1.0,71,0.0,1.4016232971761158
4,0.8,56791,all,1.0,72,0.1304,-0.0
4,0.8,56791,all,1.0,73,0.0,-1.441110794415466
4,0.8,56791,all,1.0,74,0.133,-0.0
4,0.8,56791,all,1.0,75,0.0,2.202965090986725
4,0.8,56791,all,1.0,76,0.12915,-0.0
4,0.8,56791,all,1.0,77,0.0,-1.0068808130317546
4,0.8,56791,all,1.0,78,0.13085,-0.0
4,0.8,56791,all,1.0,79,0.0,2.577178288792988
4,0.8,56791,all,1.0,80,0.12665,-0.0
4,0.8,56791,all,1.0,81,0.0,-1.363439138808051
4,0.8,56791,all,1.0,82,0.1288,-0.0
4,0.8,56791,all,1.0,83,0.0,-0.9928250735358793
4,0.8,56791,all,1.0,84,0.13035,-0.0
4,0.8,56791,all,1.0,85,0.0,0.42489956501698434
4,0.8,56791,all,1.0,86,0.1297,-0.0
4,0.8,56791,all,1.0,87,0.0,1.4201011306249045
4,0.8,56791,all,1.0,88,0.1276,-0.0
4,0.8,56791,all,1.0,89,0.0,3.30377255947096
4,0.8,56791,all,1.0,90,0.12295,-0.0
4,0.8,56791,all,1.0,91,0.0,0.8551301942945883
4,0.8,56791,all,1.0,92,0.1218,-0.0
4,0.8,56791,all,1.0,93,0.0,2.084689389338817
4,0.8,56791,all,1.0,94,0.1191,-0.0
4,0.8,56791,all,1.0,95,0.0,-0.912862381034778
4,0.8,56791,all,1.0,96,0.12025,-0.0
4,0.8,56791,all,1.0,97,0.0,0.3231875159132403
4,0.8,56791,all,1.0,98,0.11985,-0.0
4,0.8,56791,all,1.0,99,0.0,0.70460534392754
4,0.8,56791,all,1.0,100,0.119,-0.0
4,0.8,56791,all,1.0,101,0.0,-0.04242667551730072
4,0.8,56791,all,1.0,102,0.11905,-0.0
4,0.8,56791,all,1.0,103,0.0,3.4753432911302737
4,0.8,56791,all,1.0,104,0.1151,-0.0
4,0.8,56791,all,1.0,105,0.0,-4.114541760663453
4,0.8,56791,all,1.0,106,0.1197,-0.0
4,0.8,56791,all,1.0,107,0.0,2.5325888779536885
4,0.8,56791,all,1.0,108,0.1169,-0.0
4,0.8,56791,all,1.0,109,0.0,-0.27936010635004455
4,0.8,56791,all,1.0,110,0.1172,-0.0
4,0.8,56791,all,1.0,111,0.0,1.3338855436408596
4,0.8,56791,all,1.0,112,0.1158,-0.0
4,0.8,56791,all,1.0,113,0.0,-0.14627451891940793
4,0.8,56791,all,1.0,114,0.11595,-0.0
4,0.8,56791,all,1.0,115,0.0,-0.7414410042496025
4,0.8,56791,all,1.0,116,0.1167,-0.0
4,0.8,56791,all,1.0,117,0.0,2.8413540629190135
4,0.8,56791,all,1.0,118,0.1139,-0.0
4,0.8,56791,all,1.0,119,0.0,-0.5732304437631307
4,0.8,56791,all,1.0,120,0.11445,-0.0
4,0.8,56791,all,1.0,121,0.0,2.2946140992710555
4,0.8,56791,all,1.0,122,0.1123,-0.0
4,0.8,56791,all,1.0,123,0.0,-0.16417883184096657
4,0.8,56791,all,1.0,124,0.11245,-0.0
4,0.8,56791,all,1.0,125,0.0,1.565982599199343
4,0.8,56791,all,1.0,126,0.11105,-0.0
4,0.8,56791,all,1.0,127,0.0,0.4582679768661705
4,0.8,56791,all,1.0,128,0.11065,-0.0
4,0.8,56791,all,1.0,129,0.0,-1.1605783725882968
4,0.8,56791,all,1.0,130,0.11165,-0.0
4,0.8,56791,all,1.0,131,0.0,1.9503703515824367
4,0.8,56791,all,1.0,132,0.11,-0.0
4,0.8,56791,all,1.0,133,0.0,0.18148398590014717
4,0.8,56791,all,1.0,134,0.10985,-0.0
4,0.8,56791,all,1.0,135,0.0,-1.9520995302992328
4,0.8,56791,all,1.0,136,0.11145,-0.0
4,0.8,56791,all,1.0,137,0.0,1.5452179028805286
4,0.8,56791,all,1.0,138,0.1102,-0.0
4,0.8,56791,all,1.0,139,0.0,0.5054463820039358
4,0.8,56791,all,1.0,140,0.1098,-0.0
4,0.8,56791,all,1.0,141,0.0,-2.2926950014576195
4,0.8,56791,all,1.0,142,0.1116,-0.0
4,0.8,56791,all,1.0,143,0.0,5.485514685321297
4,0.8,56791,all,1.0,144,0.1074,-0.0
4,0.8,56791,all,1.0,145,0.0,-0.6062630482034914
4,0.8,56791,all,1.0,146,0.10785,-0.0
4,0.8,56791,all,1.0,147,0.0,4.006765196813507
4,0.8,56791,all,1.0,148,0.10495,-0.0
4,0.8,56791,all,1.0,149,0.0,-0.566801493170275
4,0.8,56791,all,1.0,150,0.10535,-0.0
4,0.8,56791,all,1.0,151,0.0,-1.781075055061191
4,0.8,56791,all,1.0,152,0.1066,-0.0
4,0.8,56791,all,1.0,153,0.0,-0.858736518134224
4,0.8,56791,all,1.0,154,0.1072,-0.0
4,0.8,56791,all,1.0,155,0.0,1.8911281455554834
4,0.8,56791,all,1.0,156,0.1059,-0.0
4,0.8,56791,all,1.0,157,0.0,-2.5731906802559146
4,0.8,56791,all,1.0,158,0.10765,-0.0
4,0.8,56791,all,1.0,159,0.0,-0.07383232245132845
4,0.8,56791,all,1.0,160,0.1077,-0.0
4,0.8,56791,all,1.0,161,0.0,4.856102105044831
4,0.8,56791,all,1.0,162,0.1045,-0.0
4,0.8,56791,all,1.0,163,0.0,-3.395913559240726
4,0.8,56791,all,1.0,164,0.1067,-0.0
4,0.8,56791,all,1.0,165,0.0,3.1220984444319555
4,0.8,56791,all,1.0,166,0.1047,-0.0
4,0.8,56791,all,1.0,167,0.0,-1.8242661062724035
4,0.8,56791,all,1.0,168,0.10585,-0.0
4,0.8,56791,all,1.0,169,0.0,0.8804084811209631
4,0.8,56791,all,1.0,170,0.1053,-0.0
4,0.8,56791,all,1.0,171,0.0,3.030943004171571
4,0.8,56791,all,1.0,172,0.10345,-0.0
4,0.8,56791,all,1.0,173,0.0,0.502414892909473
4,0.8,56791,all,1.0,174,0.10315,-0.0
4,0.8,56791,all,1.0,175,0.0,-1.5202632840094208
4,0.8,56791,all,1.0,176,0.10405,-0.0
4,0.8,56791,all,1.0,177,0.0,1.7952148349337629
4,0.8,56791,all,1.0,178,0.103,-0.0
4,0.8,56791,all,1.0,179,0.0,3.8646830276793955
4,0.8,56791,all,1.0,180,0.1008,-0.0
4,0.8,56791,all,1.0,181,0.0,-3.4680148041177667
4,0.8,56791,all,1.0,182,0.10275,-0.0
4,0.8,56791,all,1.0,183,0.0,2.962507617136513
4,0.8,56791,all,1.0,184,0.1011,-0.0
4,0.8,56791,all,1.0,185,0.0,-4.786649500367966
4,0.8,56791,all,1.0,186,0.10375,-0.0
4,0.8,56791,all,1.0,187,0.0,2.5405291722755288
4,0.8,56791,all,1.0,188,0.10235,-0.0
4,0.8,56791,all,1.0,189,0.0,5.05272901903358
4,0.8,56791,all,1.0,190,0.09965,-0.0
4,0.8,56791,all,1.0,191,0.0,-7.424729242639765
4,0.8,56791,all,1.0,192,0.1036,-0.0
4,0.8,56791,all,1.0,193,0.0,5.2879546967682955
4,0.8,56791,all,1.0,194,0.1008,-0.0
4,0.8,56791,all,1.0,195,0.0,-3.451387278483842
4,0.8,56791,all,1.0,196,0.1026,-0.0
4,0.8,56791,all,1.0,197,0.0,5.056502678127592
4,0.8,56791,all,1.0,198,0.1,-0.0
4,0.8,56791,all,1.0,199,0.0,-1.6843374262325221
4,0.8,56791,all,1.0,200,0.10085,
4,0.8,56792,all,1.0,0,1.0,
4,0.8,56792,all,1.0,1,0.0,
4,0.8,56792,all,1.0,2,0.52205,-0.0
4,0.8,56792,all,1.0,3,0.0,0.7144218461528887
4,0.8,56792,all,1.0,4,0.40755,-0.0
4,0.8,56792,all,1.0,5,0.0,0.8290209476763073
4,0.8,56792,all,1.0,6,0.3445,-0.0
4,0.8,56792,all,1.0,7,0.0,0.8649041601253971
4,0.8,56792,all,1.0,8,0.3042,-0.0
4,0.8,56792,all,1.0,9,0.0,0.7846916912603132
4,0.8,56792,all,1.0,10,0.2787,-0.0
4,0.8,56792,all,1.0,11,0.0,0.6778291257861246
4,0.8,56792,all,1.0,12,0.262,-0.0
4,0.8,56792,all,1.0,13,0.0,1.1028288439237617
4,0.8,56792,all,1.0,14,0.24065,-0.0
4,0.8,56792,all,1.0,15,0.0,0.5289236527631265
4,0.8,56792,all,1.0,16,0.2323,-0.0
4,0.8,56792,all,1.0,17,0.0,1.0088827294429843
4,0.8,56792,all,1.0,18,0.2189,-0.0
4,0.8,56792,all,1.0,19,0.0,0.4830398845769896
4,0.8,56792,all,1.0,20,0.2134,-0.0
4,0.8,56792,all,1.0,21,0.0,0.8426877341264353
4,0.8,56792,all,1.0,22,0.205,-0.0
4,0.8,56792,all,1.0,23,0.0,0.2933878802221199
4,0.8,56792,all,1.0,24,0.2024,-0.0
4,0.8,56792,all,1.0,25,0.0,0.7519121321003011
4,0.8,56792,all,1.0,26,0.1964,-0.0
4,0.8,56792,all,1.0,27,0.0,1.2012101426297752
4,0.8,56792,all,1.0,28,0.18785,-0.0
4,0.8,56792,all,1.0,29,0.0,1.140962252731762
4,0.8,56792,all,1.0,30,0.1806,-0.0
4,0.8,56792,all,1.0,31,0.0,1.0914370902968138
4,0.8,56792,all,1.0,32,0.17435,-0.0
4,0.8,56792,all,1.0,33,0.0,-0.22628197215150755
4,0.8,56792,all,1.0,34,0.17555,-0.0
4,0.8,56792,all,1.0,35,0.0,0.6741723335697163
4,0.8,56792,all,1.0,36,0.1722,-0.0
4,0.8,56792,all,1.0,37,0.0,0.42127731725210155
4,0.8,56792,all,1.0,38,0.17025,-0.0
4,0.8,56792,all,1.0,39,0.0,0.8099405772981543
4,0.8,56792,all,1.0,40,0.16675,-0.0
4,0.8,56792,all,1.0,41,0.0,1.6042888693983623
4,0.8,56792,all,1.0,42,0.16035,-0.0
4,0.8,56792,all,1.0,43,0.0,-0.7837518362131434
4,0.8,56792,all,1.0,44,0.1633,-0.0
4,0.8,56792,all,1.0,45,0.0,0.4569220754202766
4,0.8,56792,all,1.0,46,0.16165,-0.0
4,0.8,56792,all,1.0,47,0.0,1.132768521935783
4,0.8,56792,all,1.0,48,0.1578,-0.0
4,0.8,56792,all,1.0,49,0.0,1.4654146856126156
4,0.8,56792,all,1.0,50,0.15315,-0.0
4,0.8,56792,all,1.0,51,0.0,1.0937806299647843
4,0.8,56792,all,1.0,52,0.1499,-0.0
4,0.8,56792,all,1.0,53,0.0,0.3013532360956782
4,0.8,56792,all,1.0,54,0.14905,-0.0
4,0.8,56792,all,1.0,55,0.0,2.917028979675291
4,0.8,56792,all,1.0,56,0.14135,-0.0
4,0.8,56792,all,1.0,57,0.0,0.24244269766301507
4,0.8,56792,all,1.0,58,0.14075,-0.0
4,0.8,56792,all,1.0,59,0.0,0.08388817602579704
4,0.8,56792,all,1.0,60,0.14055,-0.0
4,0.8,56792,all,1.0,61,0.0,-0.7761869553368185
4,0.8,56792,all,1.0,62,0.14235,-0.0
4,0.8,56792,all,1.0,63,0.0,1.7727196410792379
4,0.8,56792,all,1.0,64,0.1384,-0.0
4,0.8,56792,all,1.0,65,0.0,1.0414550376817628
4,0.8,56792,all,1.0,66,0.1362,-0.0
4,0.8,56792,all,1.0,67,0.0,0.7419236906948081
4,0.8,56792,all,1.0,68,0.1347,-0.0
4,0.8,56792,all,1.0,69,0.0,0.35948438725156484
4,0.8,56792,all,1.0,70,0.134,-0.0
4,0.8,56792,all,1.0,71,0.0,2.78236725813467
4,0.8,56792,all,1.0,72,0.12885,-0.0
4,0.8,56792,all,1.0,73,0.0,-3.484534515514074
4,0.8,56792,all,1.0,74,0.13515,-0.0
4,0.8,56792,all,1.0,75,0.0,1.174451042883434
4,0.8,56792,all,1.0,76,0.13305,-0.0
4,0.8,56792,all,1.0,77,0.0,0.9608206121307875
4,0.8,56792,all,1.0,78,0.1314,-0.0
4,0.8,56792,all,1.0,79,0.0,3.033369473246954
4,0.8,56792,all,1.0,80,0.12645,-0.0
4,0.8,56792,all,1.0,81,0.0,-1.39706282991732
4,0.8,56792,all,1.0,82,0.12865,-0.0
4,0.8,56792,all,1.0,83,0.0,1.6287018684287196
4,0.8,56792,all,1.0,84,0.12615,-0.0
4,0.8,56792,all,1.0,85,0.0,0.47295237135317614
4,0.8,56792,all,1.0,86,0.12545,-0.0
4,0.8,56792,all,1.0,87,0.0,2.962458165674204
4,0.8,56792,all,1.0,88,0.12125,-0.0
4,0.8,56792,all,1.0,89,0.0,-1.6363408702018751
4,0.8,56792,all,1.0,90,0.1235,-0.0
4,0.8,56792,all,1.0,91,0.0,2.5781840528552085
4,0.8,56792,all,1.0,92,0.12005,-0.0
4,0.8,56792,all,1.0,93,0.0,-1.001628078471898
4,0.8,56792,all,1.0,94,0.12135,-0.0
4,0.8,56792,all,1.0,95,0.0,1.9775171014631563
4,0.8,56792,all,1.0,96,0.11885,-0.0
4,0.8,56792,all,1.0,97,0.0,-0.8531689908367467
4,0.8,56792,all,1.0,98,0.1199,-0.0
4,0.8,56792,all,1.0,99,0.0,-0.16499442636820447
4,0.8,56792,all,1.0,100,0.1201,-0.0
4,0.8,56792,all,1.0,101,0.0,-1.8746058818492677
4,0.8,56792,all,1.0,102,0.12235,-0.0
4,0.8,56792,all,1.0,103,0.0,2.772911163906533
4,0.8,56792,all,1.0,104,0.1191,-0.0
4,0.8,56792,all,1.0,105,0.0,1.1523616973317667
4,0.8,56792,all,1.0,106,0.1178,-0.0
4,0.8,56792,all,1.0,107,0.0,3.086884177440099
4,0.8,56792,all,1.0,108,0.11445,-0.0
4,0.8,56792,all,1.0,109,0.0,-0.28533247139454543
4,0.8,56792,all,1.0,110,0.11475,-0.0
4,0.8,56792,all,1.0,111,0.0,1.8532442298978662
4,0.8,56792,all,1.0,112,0.11285,-0.0
4,0.8,56792,all,1.0,113,0.0,-4.658815515131832
4,0.8,56792,all,1.0,114,0.1176,-0.0
4,0.8,56792,all,1.0,115,0.0,1.2783050122195945
4,0.8,56792,all,1.0,116,0.1163,-0.0
4,0.8,56792,all,1.0,117,0.0,1.7738699267109868
4,0.8,56792,all,1.0,118,0.11455,-0.0
4,0.8,56792,all,1.0,119,0.0,-0.5699854952129125
4,0.8,56792,all,1.0,120,0.1151,-0.0
4,0.8,56792,all,1.0,121,0.0,-1.8258176057972635
4,0.8,56792,all,1.0,122,0.11685,-0.0
4,0.8,56792,all,1.0,123,0.0,4.012008978064257
4,0.8,56792,all,1.0,124,0.1131,-0.0
4,0.8,56792,all,1.0,125,0.0,0.27660408120260094
4,0.8,56792,all,1.0,126,0.11285,-0.0
4,0.8,56792,all,1.0,127,0.0,1.243973550978507
4,0.8,56792,all,1.0,128,0.11175,-0.0
4,0.8,56792,all,1.0,129,0.0,1.334367898818617
4,0.8,56792,all,1.0,130,0.1106,-0.0
4,0.8,56792,all,1.0,131,0.0,1.8488452207008896
4,0.8,56792,all,1.0,132,0.10905,-0.0
4,0.8,56792,all,1.0,133,0.0,-0.30455129794504476
4,0.8,56792,all,1.0,134,0.1093,-0.0
4,0.8,56792,all,1.0,135,0.0,0.43298214244300287
4,0.8,56792,all,1.0,136,0.10895,-0.0
4,0.8,56792,all,1.0,137,0.0,-0.0628573385082283
4,0.8,56792,all,1.0,138,0.109,-0.0
4,0.8,56792,all,1.0,139,0.0,0.3191679976084498
4,0.8,56792,all,1.0,140,0.10875,-0.0
4,0.8,56792,all,1.0,141,0.0,1.7612702619577292
4,0.8,56792,all,1.0,142,0.1074,-0.0
4,0.8,56792,all,1.0,143,0.0,-1.9833559135042143
4,0.8,56792,all,1.0,144,0.1089,-0.0
4,0.8,56792,all,1.0,145,0.0,-0.6642141762537653
4,0.8,56792,all,1.0,146,0.1094,-0.0
4,0.8,56792,all,1.0,147,0.0,3.39815715735043
4,0.8,56792,all,1.0,148,0.1069,-0.0
4,0.8,56792,all,1.0,149,0.0,-2.076175201967214
4,0.8,56792,all,1.0,150,0.1084,-0.0
4,0.8,56792,all,1.0,151,0.0,0.06966449603090273
4,0.8,56792,all,1.0,152,0.10835,-0.0
4,0.8,56792,all,1.0,153,0.0,1.7753485500954749
4,0.8,56792,all,1.0,154,0.1071,-0.0
4,0.8,56792,all,1.0,155,0.0,-0.07234438844918856
4,0.8,56792,all,1.0,156,0.10715,-0.0
4,0.8,56792,all,1.0,157,0.0,-0.07324370407384193
4,0.8,56792,all,1.0,158,0.1072,-0.0
4,0.8,56792,all,1.0,159,0.0,4.5130154653534
4,0.8,56792,all,1.0,160,0.1042,-0.0
4,0.8,56792,all,1.0,161,0.0,-4.419529715005497
4,0.8,56792,all,1.0,162,0.1071,-0.0
4,0.8,56792,all,1.0,163,0.0,6.600009095570682
4,0.8,56792,all,1.0,164,0.10285,-0.0
4,0.8,56792,all,1.0,165,0.0,-4.821840985657321
4,0.8,56792,all,1.0,166,0.1059,-0.0
4,0.8,56792,all,1.0,167,0.0,2.2224396973268643
4,0.8,56792,all,1.0,168,0.1045,-0.0
4,0.8,56792,all,1.0,169,0.0,-0.48446672717643874
4,0.8,56792,all,1.0,170,0.1048,-0.0
4,0.8,56792,all,1.0,171,0.0,5.5553343307470815
4,0.8,56792,all,1.0,172,0.10145,-0.0
4,0.8,56792,all,1.0,173,0.0,-6.935891515227269
4,0.8,56792,all,1.0,174,0.1056,-0.0
4,0.8,56792,all,1.0,175,0.0,3.4306247594845316
4,0.8,56792,all,1.0,176,0.10355,-0.0
4,0.8,56792,all,1.0,177,0.0,0.427841921505483
4,0.8,56792,all,1.0,178,0.1033,-0.0
4,0.8,56792,all,1.0,179,0.0,8.516879596980063
4,0.8,56792,all,1.0,180,0.0985,-0.0
4,0.8,56792,all,1.0,181,0.0,-7.204858013867588
4,0.8,56792,all,1.0,182,0.1025,-0.0
4,0.8,56792,all,1.0,183,0.0,2.7884262938437026
4,0.8,56792,all,1.0,184,0.10095,-0.0
4,0.8,56792,all,1.0,185,0.0,-2.0049262046869973
4,0.8,56792,all,1.0,186,0.10205,-0.0
4,0.8,56792,all,1.0,187,0.0,3.327787192084204
4,0.8,56792,all,1.0,188,0.10025,-0.0
4,0.8,56792,all,1.0,189,0.0,-0.7526072118023929
4,0.8,56792,all,1.0,190,0.10065,-0.0
4,0.8,56792,all,1.0,191,0.0,-2.169922010562412
4,0.8,56792,all,1.0,192,0.1018,-0.0
4,0.8,56792,all,1.0,193,0.0,6.0662969411567484
4,0.8,56792,all,1.0,194,0.09865,-0.0
4,0.8,56792,all,1.0,195,0.0,-1.0841479513624062
4,0.8,56792,all,1.0,196,0.0992,-0.0
4,0.8,56792,all,1.0,197,0.0,-5.386816829260076
4,0.8,56792,all,1.0,198,0.10195,-0.0
4,0.8,56792,all,1.0,199,0.0,4.441009808621925
4,0.8,56792,all,1.0,200,0.0997,
4,0.8,56793,all,1.0,0,1.0,
4,0.8,56793,all,1.0,1,0.0,
4,0.8,56793,all,1.0,2,0.52245,-0.0
4,0.8,56793,all,1.0,3,0.0,0.6947673511400642
4,0.8,56793,all,1.0,4,0.41065,-0.0
4,0.8,56793,all,1.0,5,0.0,0.8186643659225826
4,0.8,56793,all,1.0,6,0.34785,-0.0
4,0.8,56793,all,1.0,7,0.0,0.7762523921943336
4,0.8,56793,all,1.0,8,0.3111,-0.0
4,0.8,56793,all,1.0,9,0.0,0.8453232121678713
4,0.8,56793,all,1.0,10,0.2831,-0.0
4,0.8,56793,all,1.0,11,0.0,0.7662405938150038
4,0.8,56793,all,1.0,12,0.264,-0.0
4,0.8,56793,all,1.0,13,0.0,0.881978276615402
4,0.8,56793,all,1.0,14,0.24665,-0.0
4,0.8,56793,all,1.0,15,0.0,0.6515790853757941
4,0.8,56793,all,1.0,16,0.23615,-0.0
4,0.8,56793,all,1.0,17,0.0,1.049214161029272
4,0.8,56793,all,1.0,18,0.222,-0.0
4,0.8,56793,all,1.0,19,0.0,0.7811370639073324
4,0.8,56793,all,1.0,20,0.21305,-0.0
4,0.8,56793,all,1.0,21,0.0,0.6045122722398787
4,0.8,56793,all,1.0,22,0.207,-0.0
4,0.8,56793,all,1.0,23,0.0,1.2609677152050305
4,0.8,56793,all,1.0,24,0.19595,-0.0
4,0.8,56793,all,1.0,25,0.0,0.8957216803536667
4,0.8,56793,all,1.0,26,0.18905,-0.0
4,0.8,56793,all,1.0,27,0.0,0.35203343296564316
4,0.8,56793,all,1.0,28,0.1866,-0.0
4,0.8,56793,all,1.0,29,0.0,0.533064816027883
4,0.8,56793,all,1.0,30,0.1832,-0.0
4,0.8,56793,all,1.0,31,0.0,1.5521707568300116
4,0.8,56793,all,1.0,32,0.17425,-0.0
4,0.8,56793,all,1.0,33,0.0,0.7952066179250775
4,0.8,56793,all,1.0,34,0.1701,-0.0
4,0.8,56793,all,1.0,35,0.0,-0.327590213676306
4,0.8,56793,all,1.0,36,0.1717,-0.0
4,0.8,56793,all,1.0,37,0.0,0.6082037768312194
4,0.8,56793,all,1.0,38,0.1689,-0.0
4,0.8,56793,all,1.0,39,0.0,0.41776954825529106
4,0.8,56793,all,1.0,40,0.1671,-0.0
4,0.8,56793,all,1.0,41,0.0,1.728602544588641
4,0.8,56793,all,1.0,42,0.1602,-0.0
4,0.8,56793,all,1.0,43,0.0,0.2827118957898565
4,0.8,56793,all,1.0,44,0.15915,-0.0
4,0.8,56793,all,1.0,45,0.0,-0.8956830356965374
4,0.8,56793,all,1.0,46,0.16235,-0.0
4,0.8,56793,all,1.0,47,0.0,0.5239275856036986
4,0.8,56793,all,1.0,48,0.16055,-0.0
4,0.8,56793,all,1.0,49,0.0,2.3438715185934393
4,0.8,56793,all,1.0,50,0.15305,-0.0
4,0.8,56793,all,1.0,51,0.0,1.1626305601297817
4,0.8,56793,all,1.0,52,0.1496,-0.0
4,0.8,56793,all,1.0,53,0.0,-0.21211653441256162
4,0.8,56793,all,1.0,54,0.1502,-0.0
4,0.8,56793,all,1.0,55,0.0,0.7186443746974852
4,0.8,56793,all,1.0,56,0.14825,-0.0
4,0.8,56793,all,1.0,57,0.0,0.5019842548116349
4,0.8,56793,all,1.0,58,0.14695,-0.0
4,0.8,56793,all,1.0,59,0.0,0.6661537145386222
4,0.8,56793,all,1.0,60,0.1453,-0.0
4,0.8,56793,all,1.0,61,0.0,1.0158936039591644
4,0.8,56793,all,1.0,62,0.1429,-0.0
