N,n,seed,edge_source,resolution,mode,t,P0,d_s
8,0.4,56791,core,1.0,exact,99,0.021948594945289637,0.9924879349137826
8,0.4,56791,core,1.0,exact,100,0.0689439414144562,0.40785385888321224
8,0.4,56791,core,1.0,exact,101,0.02185925608563272,0.9926136579300553
8,0.4,56791,core,1.0,exact,102,0.06826966687931939,0.4058678789124512
8,0.4,56791,core,1.0,exact,103,0.021772446034522858,0.9927378634658401
8,0.4,56791,core,1.0,exact,104,0.06761480834559187,0.4039151156535159
8,0.4,56791,core,1.0,exact,105,0.021688047624501525,0.9928604543993372
8,0.4,56791,core,1.0,exact,106,0.06697844945122748,0.4019950351100642
8,0.4,56791,core,1.0,exact,107,0.021605951077281936,0.9929813718993081
8,0.4,56791,core,1.0,exact,108,0.0663597333929663,0.4001069650334431
8,0.4,56791,core,1.0,exact,109,0.02152605344352151,0.9931005906711877
8,0.4,56791,core,1.0,exact,110,0.06575785801829458,0.39825012788805264
8,0.4,56791,core,1.0,exact,111,0.021448258089585136,0.9932181150896681
8,0.4,56791,core,1.0,exact,112,0.06517207140418745,0.39642366763139897
8,0.4,56791,core,1.0,exact,113,0.021372474227367627,0.9933339760429638
8,0.4,56791,core,1.0,exact,114,0.06460166786633964,0.39462667137748003
8,0.4,56791,core,1.0,exact,115,0.021298616483504788,0.9934482283384769
8,0.4,56791,core,1.0,exact,116,0.06404598435001936,0.39285818684702845
8,0.4,56791,core,1.0,exact,117,0.021226604504566038,0.9935609485497444
8,0.4,56791,core,1.0,exact,118,0.06350439716001076,0.39111723635773626
8,0.4,56791,core,1.0,exact,119,0.021156362595082332,0.9936722332037601
8,0.4,56791,core,1.0,exact,120,0.06297631899252261,0.3894028279835443
8,0.4,56791,core,1.0,exact,121,0.02108781938551574,0.9937821972258561
8,0.4,56791,core,1.0,exact,122,0.062461196236580606,0.3877139644108687
8,0.4,56791,core,1.0,exact,123,0.021020907527517098,0.9938909725790737
8,0.4,56791,core,1.0,exact,124,0.06195850651640918,0.3860496499246343
8,0.4,56791,core,1.0,exact,125,0.020955563414045687,0.9939987070411134
8,0.4,56791,core,1.0,exact,126,0.061467756449748265,0.384408895888183
8,0.4,56791,core,1.0,exact,127,0.02089172692213701,0.9941055630820085
8,0.4,56791,core,1.0,exact,128,0.0609884796000227,0.38279072501162614
8,0.4,56791,core,1.0,exact,129,0.020829341176302134,0.9942117168064041
8,0.4,56791,core,1.0,exact,130,0.06052023460285895,0.38119417465784294
8,0.4,56791,core,1.0,exact,131,0.020768352330724167,0.9943173569394785
8,0.4,56791,core,1.0,exact,132,0.06006260344968184,0.37961829938195407
8,0.4,56791,core,1.0,exact,133,0.020708709368585237,0.9944226838354883
8,0.4,56791,core,1.0,exact,134,0.05961518991307445,0.3780621728715257
8,0.4,56791,core,1.0,exact,135,0.020650363917010806,0.9945279084987708
8,0.4,56791,core,1.0,exact,136,0.059177618100285906,0.37652488941477125
8,0.4,56791,core,1.0,exact,137,0.02059327007625867,0.9946332516077391
8,0.4,56791,core,1.0,exact,138,0.058749531122761996,0.3750055650081242
8,0.4,56791,core,1.0,exact,139,0.020537384261907682,0.9947389425364469
8,0.4,56791,core,1.0,exact,140,0.058330589870879294,0.3735033381826133
8,0.4,56791,core,1.0,exact,141,0.020482665058917805,0.9948452183724511
8,0.4,56791,core,1.0,exact,142,0.057920471884212045,0.3720173706210802
8,0.4,56791,core,1.0,exact,143,0.02042907308653843,0.994952322931345
8,0.4,56791,core,1.0,exact,144,0.05751887030867218,0.37054684761348883
8,0.4,56791,core,1.0,exact,145,0.020376570873137895,0.9950605057661641
8,0.4,56791,core,1.0,exact,146,0.05712549293275499,0.36909097839470234
8,0.4,56791,core,1.0,exact,147,0.02032512274011374,0.9951700211789365
8,0.4,56791,core,1.0,exact,148,0.05674006129591259,0.36764899639487775
8,0.4,56791,core,1.0,exact,149,0.020274694694121572,0.9952811272352571
8,0.4,56791,core,1.0,exact,150,0.05636230986277564,0.3662201594229136
8,0.4,56791,core,1.0,exact,151,0.02022525432693154,0.9953940847843884
8,0.4,56791,core,1.0,exact,152,0.05599198525756554,0.3648037498036816
8,0.4,56791,core,1.0,exact,153,0.0201767707222852,0.9955091564933418
8,0.4,56791,core,1.0,exact,154,0.05562884555358956,0.3633990744777806
8,0.4,56791,core,1.0,exact,155,0.020129214369183777,0.9956266058959232
8,0.4,56791,core,1.0,exact,156,0.055272659613204,0.36200546507338976
8,0.4,56791,core,1.0,exact,157,0.020082557081090573,0.9957466964615517
8,0.4,56791,core,1.0,exact,158,0.0549232064740686,0.3606222779546027
8,0.4,56791,core,1.0,exact,159,0.020036771920577887,0.9958696906902009
8,0.4,56791,core,1.0,exact,160,0.05458027477790681,0.35924889424960743
8,0.4,56791,core,1.0,exact,161,0.019991833128991006,0.9959958492343379
8,0.4,56791,core,1.0,exact,162,0.054243662238337945,0.35788471985894066
8,0.4,56791,core,1.0,exact,163,0.019947716060740393,0.9961254300540514
8,0.4,56791,core,1.0,exact,164,0.053913175144661186,0.35652918544447926
8,0.4,56791,core,1.0,exact,165,0.019904397121867763,0.9962586876077486
8,0.4,56791,core,1.0,exact,166,0.05358862789875371,0.35518174639767763
8,0.4,56791,core,1.0,exact,167,0.01986185371256313,0.9963958720793781
8,0.4,56791,core,1.0,exact,168,0.05326984258249913,0.35384188278695633
8,0.4,56791,core,1.0,exact,169,0.019820064173337953,0.9965372286484531
8,0.4,56791,core,1.0,exact,170,0.05295664855339059,0.35250909927977025
8,0.4,56791,core,1.0,exact,171,0.01977900773458531,0.9966829968021365
8,0.4,56791,core,1.0,exact,172,0.05264888206615907,0.3511829250420661
8,0.4,56791,core,1.0,exact,173,0.019738664469280732,0.9968334096907505
8,0.4,56791,core,1.0,exact,174,0.05234638591846294,0.34986291360853977
8,0.4,56791,core,1.0,exact,175,0.019699015248598586,0.9969886935301611
8,0.4,56791,core,1.0,exact,176,0.05204900911884326,0.3485486427262634
8,0.4,56791,core,1.0,exact,177,0.0196600417002374,0.9971490670493685
8,0.4,56791,core,1.0,exact,178,0.051756606575300707,0.34723971416774846
8,0.4,56791,core,1.0,exact,179,0.019621726169264716,0.9973147409863312
8,0.4,56791,core,1.0,exact,180,0.05146903880298826,0.3459357535149594
8,0.4,56791,core,1.0,exact,181,0.019584051681307696,0.9974859176291297
8,0.4,56791,core,1.0,exact,182,0.05118617164963819,0.34463640990999367
8,0.4,56791,core,1.0,exact,183,0.019547001907929445,0.9976627904052758
8,0.4,56791,core,1.0,exact,184,0.05090787603745549,0.34334135577700176
8,0.4,56791,core,1.0,exact,185,0.019510561134043897,0.9978455435165526
8,0.4,56791,core,1.0,exact,186,0.050634027720312814,0.3420502865103957
8,0.4,56791,core,1.0,exact,187,0.019474714227233653,0.9980343516200167
8,0.4,56791,core,1.0,exact,188,0.05036450705517566,0.3407629201335306
8,0.4,56791,core,1.0,exact,189,0.019439446608845643,0.9982293795523223
8,0.4,56791,core,1.0,exact,190,0.050099198786772096,0.33947899692583083
8,0.4,56791,core,1.0,exact,191,0.019404744226749048,0.9984307821000731
8,0.4,56791,core,1.0,exact,192,0.04983799184459869,0.3381982790205256
8,0.4,56791,core,1.0,exact,193,0.01937059352964856,0.9986387038090601
8,0.4,56791,core,1.0,exact,194,0.04958077915142592,0.33692054997453585
8,0.4,56791,core,1.0,exact,195,0.019336981442854118,0.9988532788368784
8,0.4,56791,core,1.0,exact,196,0.049327457442530434,0.335645614309421
8,0.4,56791,core,1.0,exact,197,0.01930389534541538,0.9990746308425806
8,0.4,56791,core,1.0,exact,198,0.04907792709494142,0.3343732970286779
8,0.4,56791,core,1.0,exact,199,0.019271323048535877,0.999302872915657
8,0.4,56791,core,1.0,exact,200,0.048832091966042095,
8,0.4,56792,core,1.0,exact,0,1.0,
8,0.4,56792,core,1.0,exact,1,6.920870802858119e-17,
8,0.4,56792,core,1.0,exact,2,0.5007215007215013,-52.969294053070485
8,0.4,56792,core,1.0,exact,3,0.004329004329004498,0.825766608129968
8,0.4,56792,core,1.0,exact,4,0.37610229276896034,-1.0160461159793135
8,0.4,56792,core,1.0,exact,5,0.005611672278339097,0.8884681338042805
8,0.4,56792,core,1.0,exact,6,0.31410890207186626,-0.5061802970458616
8,0.4,56792,core,1.0,exact,7,0.006110487591969233,0.911999382810969
8,0.4,56792,core,1.0,exact,8,0.2754915099951121,-0.29883955257960987
8,0.4,56792,core,1.0,exact,9,0.006344307270233365,0.9237809324714528
8,0.4,56792,core,1.0,exact,10,0.2485114528617344,-0.19464867200111766
8,0.4,56792,core,1.0,exact,11,0.0064694303520322965,0.9305580575497959
8,0.4,56792,core,1.0,exact,12,0.22829953930108338,-0.13518920067266293
8,0.4,56792,core,1.0,exact,13,0.006542896872194641,0.9347418935888221
8,0.4,56792,core,1.0,exact,14,0.21243009858198242,-0.0979348573637366
8,0.4,56792,core,1.0,exact,15,0.006588905795364998,0.9374103341875317
8,0.4,56792,core,1.0,exact,16,0.19954227780641148,-0.07289331614202829
8,0.4,56792,core,1.0,exact,17,0.006619031584015367,0.9391211857949752
8,0.4,56792,core,1.0,exact,18,0.18880596748456857,-0.055144175927210146
8,0.4,56792,core,1.0,exact,19,0.006639361477521895,0.9401931423641483
8,0.4,56792,core,1.0,exact,20,0.17968229138605563,-0.042045338736638294
8,0.4,56792,core,1.0,exact,21,0.0066533455427690465,0.9408214771112979
8,0.4,56792,core,1.0,exact,22,0.17180417511351764,-0.03207127003289304
8,0.4,56792,core,1.0,exact,23,0.006663058461090363,0.9411322256254318
8,0.4,56792,core,1.0,exact,24,0.16491178688338307,-0.024286432054124004
8,0.4,56792,core,1.0,exact,25,0.006669808363605694,0.9412100918083453
8,0.4,56792,core,1.0,exact,26,0.1588153495647633,-0.01808789515548471
8,0.4,56792,core,1.0,exact,27,0.006674452377139183,0.941113885863133
8,0.4,56792,core,1.0,exact,28,0.1533725889662399,-0.013070851115615074
8,0.4,56792,core,1.0,exact,29,0.006677570172749276,0.9408855526225006
8,0.4,56792,core,1.0,exact,30,0.14847446417489482,-0.008954124642625447
8,0.4,56792,core,1.0,exact,31,0.0066795642689518936,0.9405556922620378
8,0.4,56792,core,1.0,exact,32,0.14403580987170203,-0.0055367807574558826
8,0.4,56792,core,1.0,exact,33,0.006680720473032362,0.9401470629730698
8,0.4,56792,core,1.0,exact,34,0.13998900982146226,-0.0026717248872456236
8,0.4,56792,core,1.0,exact,35,0.006681245617100686,0.9396768737062227
8,0.4,56792,core,1.0,exact,36,0.13627960555832358,-0.0002490302759948119
8,0.4,56792,core,1.0,exact,37,0.006681291846721144,0.9391583257945206
8,0.4,56792,core,1.0,exact,38,0.13286317747785933,0.0018149358884898491
8,0.4,56792,core,1.0,exact,39,0.006680972672326304,0.9386016741084424
8,0.4,56792,core,1.0,exact,40,0.12970308438348535,0.0035848051520547828
8,0.4,56792,core,1.0,exact,41,0.006680373824748978,0.9380149727289366
8,0.4,56792,core,1.0,exact,42,0.12676879553079023,0.005111219330731717
8,0.4,56792,core,1.0,exact,43,0.0066795607478002264,0.9374046086345693
8,0.4,56792,core,1.0,exact,44,0.12403463996683887,0.006434349038793706
8,0.4,56792,core,1.0,exact,45,0.006678583864071843,0.9367756899872339
8,0.4,56792,core,1.0,exact,46,0.12147885514262444,0.007586411327441343
8,0.4,56792,core,1.0,exact,47,0.006677482336051542,0.9361323328325774
8,0.4,56792,core,1.0,exact,48,0.11908285368810884,0.008593501914928095
8,0.4,56792,core,1.0,exact,49,0.006676286791812287,0.9354778756347699
8,0.4,56792,core,1.0,exact,50,0.11683065159037659,0.00947694902285942
8,0.4,56792,core,1.0,exact,51,0.006675021326405105,0.9348150417685958
8,0.4,56792,core,1.0,exact,52,0.11470841739951938,0.01025432755612581
8,0.4,56792,core,1.0,exact,53,0.006673704989006673,0.9341460639589504
8,0.4,56792,core,1.0,exact,54,0.11270411330937248,0.010940228365597883
8,0.4,56792,core,1.0,exact,55,0.006672352899982876,0.9334727805471766
8,0.4,56792,core,1.0,exact,56,0.11080720677365645,0.011546848409886127
8,0.4,56792,core,1.0,exact,57,0.00667097709830241,0.9327967106555017
8,0.4,56792,core,1.0,exact,58,0.10900843683996475,0.01208444825629564
8,0.4,56792,core,1.0,exact,59,0.006669587190237821,0.9321191133780697
8,0.4,56792,core,1.0,exact,60,0.10729962334048897,0.012561710154416702
8,0.4,56792,core,1.0,exact,61,0.006668190850093868,0.9314410347611183
8,0.4,56792,core,1.0,exact,62,0.10567350994940655,0.01298602078184694
8,0.4,56792,core,1.0,exact,63,0.00666679420968129,0.9307633453636918
8,0.4,56792,core,1.0,exact,64,0.10412363422488159,0.013363696345153568
8,0.4,56792,core,1.0,exact,65,0.0066654021633943935,0.9300867704902942
8,0.4,56792,core,1.0,exact,66,0.10264421931841781,0.013700163156108721
8,0.4,56792,core,1.0,exact,67,0.006664018608736407,0.9294119146786421
8,0.4,56792,core,1.0,exact,68,0.10123008320771577,0.014000103524038267
8,0.4,56792,core,1.0,exact,69,0.006662646637090152,0.9287392816490585
8,0.4,56792,core,1.0,exact,70,0.09987656219750465,0.01426757440675152
8,0.4,56792,core,1.0,exact,71,0.006661288685864972,0.9280692906454162
8,0.4,56792,core,1.0,exact,72,0.09857944611130923,0.014506104507821173
8,0.4,56792,core,1.0,exact,73,0.006659946660460429,0.927402289888215
8,0.4,56792,core,1.0,exact,74,0.09733492311967225,0.01471877419994985
8,0.4,56792,core,1.0,exact,75,0.0066586220324957104,0.9267385677023424
8,0.4,56792,core,1.0,exact,76,0.09613953255598046,0.014908281671371416
8,0.4,56792,core,1.0,exact,77,0.00665731591926723,0.9260783617621552
8,0.4,56792,core,1.0,exact,78,0.09499012438823276,0.015076997952949357
8,0.4,56792,core,1.0,exact,79,0.006656029148278579,0.9254218668041545
8,0.4,56792,core,1.0,exact,80,0.09388382426485357,0.015227012920958257
8,0.4,56792,core,1.0,exact,81,0.006654762309838975,0.9247692410863958
8,0.4,56792,core,1.0,exact,82,0.0928180032506211,0.015360173927025536
8,0.4,56792,core,1.0,exact,83,0.006653515800080027,0.9241206118181351
8,0.4,56792,core,1.0,exact,84,0.09179025152667027,0.01547811838235436
8,0.4,56792,core,1.0,exact,85,0.006652289856243011,0.9234760797387958
8,0.4,56792,core,1.0,exact,86,0.09079835545519975,0.015582301352680123
8,0.4,56792,core,1.0,exact,87,0.006651084585705136,0.9228357229933731
8,0.4,56792,core,1.0,exact,88,0.08984027751170431,0.01567401901874513
8,0.4,56792,core,1.0,exact,89,0.006649899989914375,0.922199600421917
8,0.4,56792,core,1.0,exact,90,0.08891413867043794,0.015754428693098923
8,0.4,56792,core,1.0,exact,91,0.006648735984168916,0.9215677543599046
8,0.4,56792,core,1.0,exact,92,0.08801820289637739,0.015824565958602682
8,0.4,56792,core,1.0,exact,93,0.006647592413993771,0.920940213030041
8,0.4,56792,core,1.0,exact,94,0.08715086345229758,0.015885359384166606
8,0.4,56792,core,1.0,exact,95,0.006646469068722205,0.9203169925910335
8,0.4,56792,core,1.0,exact,96,0.08631063077510974,0.015937643201715732
8,0.4,56792,core,1.0,exact,97,0.006645365692774327,0.9196980988967041
8,0.4,56792,core,1.0,exact,98,0.08549612171325154,0.01598216824824962
8,0.4,56792,core,1.0,exact,99,0.006644281995033846,0.9190835290130737
8,0.4,56792,core,1.0,exact,100,0.08470604994815525,0.01601961143805096
8,0.4,56792,core,1.0,exact,101,0.006643217656650217,0.9184732725291851
8,0.4,56792,core,1.0,exact,102,0.08393921744885162,0.016050583967645006
8,0.4,56792,core,1.0,exact,103,0.00664217233753487,0.9178673126944425
8,0.4,56792,core,1.0,exact,104,0.0831945068305409,0.016075638448085055
8,0.4,56792,core,1.0,exact,105,0.006641145681771725,0.9172656274099932
8,0.4,56792,core,1.0,exact,106,0.08247087450624459,0.01609527509196431
8,0.4,56792,core,1.0,exact,107,0.006640137322124813,0.916668190094456
8,0.4,56792,core,1.0,exact,108,0.08176734453605487,0.01610994709607324
8,0.4,56792,core,1.0,exact,109,0.006639146883793372,0.9160749704454111
8,0.4,56792,core,1.0,exact,110,0.08108300309152142,0.016120065320141905
8,0.4,56792,core,1.0,exact,111,0.006638173987539689,0.9154859351107728
8,0.4,56792,core,1.0,exact,112,0.08041699346376079,0.016126002346365274
8,0.4,56792,core,1.0,exact,113,0.006637218252293886,0.9149010482847394
8,0.4,56792,core,1.0,exact,114,0.07976851155327222,0.016128096000134276
8,0.4,56792,core,1.0,exact,115,0.006636279297322579,0.9143202722400046
8,0.4,56792,core,1.0,exact,116,0.07913680178746338,0.01612665239620929
8,0.4,56792,core,1.0,exact,117,0.006635356744033963,0.913743567803768
8,0.4,56792,core,1.0,exact,118,0.07852115341875657,0.01612194856262562
8,0.4,56792,core,1.0,exact,119,0.006634450217480345,0.9131708947884861
8,0.4,56792,core,1.0,exact,120,0.07792089716203647,0.01611423469733798
8,0.4,56792,core,1.0,exact,121,0.006633559347608905,0.9126022123820692
8,0.4,56792,core,1.0,exact,122,0.0773354021352729,0.016103736092052498
8,0.4,56792,core,1.0,exact,123,0.0066326837703037595,0.9120374795039429
8,0.4,56792,core,1.0,exact,124,0.07676407307152798,0.016090654768322596
8,0.4,56792,core,1.0,exact,125,0.006631823128255114,0.9114766551313814
8,0.4,56792,core,1.0,exact,126,0.0762063477743422,0.016075170854576642
8,0.4,56792,core,1.0,exact,127,0.006630977071685667,0.9109196986003605
8,0.4,56792,core,1.0,exact,128,0.0756616947917772,0.016057443736175913
8,0.4,56792,core,1.0,exact,129,0.006630145258959682,0.9103665698835491
8,0.4,56792,core,1.0,exact,130,0.07512961128724614,0.01603761300395376
8,0.4,56792,core,1.0,exact,131,0.006629327357095766,0.9098172298479774
8,0.4,56792,core,1.0,exact,132,0.07460962108774838,0.016015799227423085
8,0.4,56792,core,1.0,exact,133,0.006628523042201143,0.9092716404949039
8,0.4,56792,core,1.0,exact,134,0.07410127289229634,0.01599210457621676
8,0.4,56792,core,1.0,exact,135,0.00662773199984196,0.9087297651828632
8,0.4,56792,core,1.0,exact,136,0.07360413862522067,0.015966613304185626
8,0.4,56792,core,1.0,exact,137,0.006626953925362035,0.9081915688349705
8,0.4,56792,core,1.0,exact,138,0.07311781192070567,0.015939392128191874
8,0.4,56792,core,1.0,exact,139,0.006626188524159711,0.9076570181326337
8,0.4,56792,core,1.0,exact,140,0.07264190672636979,0.015910490501922937
8,0.4,56792,core,1.0,exact,141,0.0066254355119313,0.9071260816938912
8,0.4,56792,core,1.0,exact,142,0.07217605601499333,0.0158799408170571
8,0.4,56792,core,1.0,exact,143,0.006624694614887469,0.9065987302406887
8,0.4,56792,core,1.0,exact,144,0.07171991059463169,0.015847758537655236
8,0.4,56792,core,1.0,exact,145,0.006623965569947894,0.9060749367498075
8,0.4,56792,core,1.0,exact,146,0.07127313800835568,0.015813942284269036
8,0.4,56792,core,1.0,exact,147,0.006623248124918312,0.9055546765944288
8,0.4,56792,core,1.0,exact,148,0.07083542151574818,0.01577847388023898
8,0.4,56792,core,1.0,exact,149,0.006622542038653013,0.905037927670169
8,0.4,56792,core,1.0,exact,150,0.0704064591490747,0.015741318373034323
8,0.4,56792,core,1.0,exact,151,0.006621847081205224,0.9045246705100146
8,0.4,56792,core,1.0,exact,152,0.0699859628377434,0.01570242403941448
8,0.4,56792,core,1.0,exact,153,0.0066211630339669215,0.9040148883862679
8,0.4,56792,core,1.0,exact,154,0.06957365759529346,0.015661722386187047
8,0.4,56792,core,1.0,exact,155,0.006620489689799198,0.9035085673995018
8,0.4,56792,core,1.0,exact,156,0.06916928076370399,0.015619128152685895
8,0.4,56792,core,1.0,exact,157,0.006619826853153819,0.9030056965550782
8,0.4,56792,core,1.0,exact,158,0.06877258131031046,0.015574539323637442
8,0.4,56792,core,1.0,exact,159,0.006619174340186182,0.9025062678280413
8,0.4,56792,core,1.0,exact,160,0.06838331917305789,0.01552783716100607
8,0.4,56792,core,1.0,exact,161,0.006618531978859681,0.9020102762143037
8,0.4,56792,core,1.0,exact,162,0.068001264650215,0.015478886259206584
8,0.4,56792,core,1.0,exact,163,0.006617899609041033,0.9015177197703484
8,0.4,56792,core,1.0,exact,164,0.0676261978310283,0.015427534624348177
8,0.4,56792,core,1.0,exact,165,0.006617277082586342,0.9010285996410663
8,0.4,56792,core,1.0,exact,166,0.06725790806411351,0.015373613790932996
8,0.4,56792,core,1.0,exact,167,0.006616664263417108,0.9005429200747237
8,0.4,56792,core,1.0,exact,168,0.06689619346066701,0.015316938970418501
8,0.4,56792,core,1.0,exact,169,0.006616061027585652,0.9000606884272087
8,0.4,56792,core,1.0,exact,170,0.06654086042983769,0.015257309238446393
8,0.4,56792,core,1.0,exact,171,0.006615467263329164,0.8995819151550825
8,0.4,56792,core,1.0,exact,172,0.06619172324383164,0.01519450776266217
8,0.4,56792,core,1.0,exact,173,0.006614882871111732,0.8991066137965208
8,0.4,56792,core,1.0,exact,174,0.06584860363053076,0.01512830207002663
8,0.4,56792,core,1.0,exact,175,0.006614307763653588,0.8986348009432328
8,0.4,56792,core,1.0,exact,176,0.06551133039159555,0.015058444356464312
8,0.4,56792,core,1.0,exact,177,0.006613741865946936,0.8981664962007766
8,0.4,56792,core,1.0,exact,178,0.06517973904419352,0.0149846718382392
8,0.4,56792,core,1.0,exact,179,0.006613185115257748,0.897701722140469
8,0.4,56792,core,1.0,exact,180,0.06485367148464878,0.014906707142435407
8,0.4,56792,core,1.0,exact,181,0.00661263746111298,0.8972405042416811
8,0.4,56792,core,1.0,exact,182,0.06453297567244924,0.014824258739779125
8,0.4,56792,core,1.0,exact,183,0.006612098865272723,0.8967828708246668
8,0.4,56792,core,1.0,exact,184,0.0642175053331748,0.014737021413844286
8,0.4,56792,core,1.0,exact,185,0.00661156930168695,0.8963288529770684
8,0.4,56792,core,1.0,exact,186,0.0639071196790257,0.014644676769245727
8,0.4,56792,core,1.0,exact,187,0.006611048756436485,0.8958784844716111
8,0.4,56792,core,1.0,exact,188,0.06360168314573515,0.014546893772631773
8,0.4,56792,core,1.0,exact,189,0.006610537227658121,0.8954318016763376
8,0.4,56792,core,1.0,exact,190,0.06330106514474698,0.014443329327202756
8,0.4,56792,core,1.0,exact,191,0.006610034725453646,0.8949888434612714
8,0.4,56792,core,1.0,exact,192,0.06300513982962469,0.014333628878916175
8,0.4,56792,core,1.0,exact,193,0.006609541271782849,0.8945496510959859
8,0.4,56792,core,1.0,exact,194,0.06271378587574014,0.014217427046208696
8,0.4,56792,core,1.0,exact,195,0.006609056900340582,0.8941142681439813
8,0.4,56792,core,1.0,exact,196,0.06242688627236094,0.014094348279592625
8,0.4,56792,core,1.0,exact,197,0.006608581656417982,0.893682740352617
8,0.4,56792,core,1.0,exact,198,0.06214432812632309,0.013964007536572533
8,0.4,56792,core,1.0,exact,199,0.006608115596748258,0.8932551155380282
8,0.4,56792,core,1.0,exact,200,0.06186600247653627,
8,0.4,56793,core,1.0,exact,0,1.0,
8,0.4,56793,core,1.0,exact,1,2.880578658486893e-16,
8,0.4,56793,core,1.0,exact,2,0.494744744744745,-54.30349997224509
8,0.4,56793,core,1.0,exact,3,0.00900900900900953,0.8473158248630476
8,0.4,56793,core,1.0,exact,4,0.3688480146813485,-1.016046115979352
8,0.4,56793,core,1.0,exact,5,0.011678345011678998,0.9124268879691961
8,0.4,56793,core,1.0,exact,6,0.30655771512253055,-0.5061802970458722
8,0.4,56793,core,1.0,exact,7,0.012716420123828247,0.9372566736262263
8,0.4,56793,core,1.0,exact,8,0.2678936491790153,-0.2988395525796311
8,0.4,56793,core,1.0,exact,9,0.013203017832648245,0.9505404749236092
8,0.4,56793,core,1.0,exact,10,0.24093726338793178,-0.19464867200115307
8,0.4,56793,core,1.0,exact,11,0.013463409110986624,0.9590058116292031
8,0.4,56793,core,1.0,exact,12,0.22076810797117136,-0.13518920067258852
8,0.4,56793,core,1.0,exact,13,0.013616298896189248,0.9654328258495063
8,0.4,56793,core,1.0,exact,14,0.2049368334650919,-0.09793485736357523
8,0.4,56793,core,1.0,exact,15,0.013712047195759847,0.9712796388794193
8,0.4,56793,core,1.0,exact,16,0.1920687999307472,-0.07530283775454148
8,0.4,56793,core,1.0,exact,17,0.013776818677157717,0.9773116703552905
8,0.4,56793,core,1.0,exact,18,0.1813263185832571,-0.06518521216625024
8,0.4,56793,core,1.0,exact,19,0.013826852115619678,0.9838695975359815
8,0.4,56793,core,1.0,exact,20,0.1721674877652474,-0.06666131520848685
8,0.4,56793,core,1.0,exact,21,0.013873053402911072,0.9910358947731678
8,0.4,56793,core,1.0,exact,22,0.16422539835246378,-0.07853102687626955
8,0.4,56793,core,1.0,exact,23,0.013922697305533138,0.9987487880889981
8,0.4,56793,core,1.0,exact,24,0.157242407396372,-0.09909699208579742
8,0.4,56793,core,1.0,exact,25,0.01398033698635598,1.0068777218294083
8,0.4,56793,core,1.0,exact,26,0.1510320402196077,-0.12636206685084006
8,0.4,56793,core,1.0,exact,27,0.014048481610563197,1.0152699295700005
8,0.4,56793,core,1.0,exact,28,0.1454557917038474,-0.15828511700239312
8,0.4,56793,core,1.0,exact,29,0.014128157116849456,1.0237766990924193
8,0.4,56793,core,1.0,exact,30,0.14040843333000755,-0.1929752106167222
8,0.4,56793,core,1.0,exact,31,0.014219363404751793,1.0322663903202676
8,0.4,56793,core,1.0,exact,32,0.13580840193302596,-0.22880375999773264
8,0.4,56793,core,1.0,exact,33,0.014321431221181957,1.0406294066592616
8,0.4,56793,core,1.0,exact,34,0.131591338650595,-0.2644488679932796
8,0.4,56793,core,1.0,exact,35,0.014433288700091584,1.0487786390898233
8,0.4,56793,core,1.0,exact,36,0.1277056414281588,-0.29889366246274646
8,0.4,56793,core,1.0,exact,37,0.014553652486725415,1.0566476119135915
8,0.4,56793,core,1.0,exact,38,0.1241093384954701,-0.33139796603021665
8,0.4,56793,core,1.0,exact,39,0.014681159502202801,1.0641876620356425
8,0.4,56793,core,1.0,exact,40,0.12076784830089922,-0.3614575421338484
8,0.4,56793,core,1.0,exact,41,0.014814454018885734,1.071364900223435
8,0.4,56793,core,1.0,exact,42,0.1176523464077368,-0.3887602165801659
8,0.4,56793,core,1.0,exact,43,0.014952242257986583,1.0781573418998818
8,0.4,56793,core,1.0,exact,44,0.11473855561227776,-0.4131442951706106
8,0.4,56793,core,1.0,exact,45,0.01509332408750134,1.0845523815528502
8,0.4,56793,core,1.0,exact,46,0.1120058361321665,-0.4345619839099323
8,0.4,56793,core,1.0,exact,47,0.015236609029991716,1.090544664541564
8,0.4,56793,core,1.0,exact,48,0.10943649186635689,-0.45304878098487994
8,0.4,56793,core,1.0,exact,49,0.015381121842452277,1.0961343465749496
8,0.4,56793,core,1.0,exact,50,0.10701523450742062,-0.4686987944179076
8,0.4,56793,core,1.0,exact,51,0.015526001414847964,1.1013257011035542
8,0.4,56793,core,1.0,exact,52,0.10472876455045295,-0.48164541409403616
8,0.4,56793,core,1.0,exact,53,0.015670495597006714,1.1061260238221406
8,0.4,56793,core,1.0,exact,54,0.10256543998393185,-0.4920465508211386
8,0.4,56793,core,1.0,exact,55,0.01581395373345204,1.1105447826546586
8,0.4,56793,core,1.0,exact,56,0.10051501154834508,-0.5000736195551145
8,0.4,56793,core,1.0,exact,57,0.015955818092366483,1.1145929658183342
8,0.4,56793,core,1.0,exact,58,0.09856840911237646,-0.5059035035538486
8,0.4,56793,core,1.0,exact,59,0.01609561495820927,1.1182825868655402
8,0.4,56793,core,1.0,exact,60,0.0967175677270184,-0.5097128378906317
8,0.4,56793,core,1.0,exact,61,0.01623294586968954,1.1216263123699504
8,0.4,56793,core,1.0,exact,62,0.09495528479192238,-0.5116740635328174
8,0.4,56793,core,1.0,exact,63,0.016367479289194953,1.1246371843061542
8,0.4,56793,core,1.0,exact,64,0.09327510185131307,-0.511952810613829
